	Rn	Rp	Rtotal	Tc_average	Tc_cooling	Tc_warming	bias_freq	physical_name
0136.2.4.2820	1.2922145841569734	0.30382801591656616	1.5960426000735395	0.44382821580067444	0.4355397936166252	0.45211663798472373	2819824.223406613	212.150.y
0136.2.4.2848	1.3963798339032456	0.3167815856976044	1.71316141960085	0.44175832138746945	0.43347293375040863	0.4500437090245303	2847671.5134456754	184.150.y
0136.2.4.2916	1.4390509827666715	0.3600821766694574	1.7991331594361288	0.44033854884124746	0.43202994581748655	0.44864715186500836	2916793.8278988004	184.150.x
0136.2.4.2946	0.1462255940344832	1.505913423343005	1.6521390173774881	0.5504196435574684	0.5506293545106615	0.5502099326042753	2946853.6423519254	227.150.x
0136.2.4.3004	1.273266192903044	0.283560822009763	1.556827014912807	0.44313123139230076	0.4348950028765586	0.45136745990804295	3003997.807390988	227.150.y
0136.2.4.3062	1.4548399064220032	0.3460459712618087	1.800885877683812	0.4436071576806229	0.4353823649205566	0.45183195044068925	3061599.7361019254	226.150.y
0136.2.4.3102	0.42933575023485426	1.512623261635356	1.9419590118702104	0.5504196435574684	0.5506293545106615	0.5502099326042753	3101501.469500363	226.150.x
0136.2.4.3166	1.1939087225517868	0.2644787646355496	1.4583874871873364	0.4394005175864783	0.4310560491013007	0.4477449860716559	3166656.498797238	185.150.x
0136.2.4.3202	1.6595419738337425	0.32886978490450636	1.9884117587382488	0.5000190258560071	0.5505802528839041	0.44945779882811016	3202743.5349300504	185.150.y
0136.2.4.3268	1.299729602019799	0.266269829620746	1.565999431640545	0.44214926460980397	0.43384912247589114	0.45044940674371675	3267669.682390988	199.150.y
0136.2.4.3324	1.4429559113373667	0.2827715549035141	1.7257274662408808	0.4421779695390907	0.4338921290420714	0.4504638100361101	3324279.789812863	199.150.x
0136.2.4.3372	1.2773821920155084	0.2514832258231514	1.5288654178386598	0.43762644520606964	0.4293116791751057	0.4459412112370335	3372497.563250363	170.150.x
0136.2.4.3442	1.5536103007830957	0.28769758732932077	1.8413078881124165	0.43979740638992604	0.4314657627776075	0.4481290500022446	3441467.289812863	170.150.y
0136.2.4.3502	1.2371642258483229	0.22052947063500292	1.4576936964833258	0.43936483637952956	0.4310127990564041	0.447716873702655	3501205.4489925504	169.150.y
0136.2.4.3550	1.240125412976095	0.21321813376855137	1.4533435467446465	0.43857492789341956	0.4301875742474124	0.4469622815394268	3550491.3376644254	169.150.x
0136.2.4.3740	1.0894893767894533	0.16395389225019721	1.2534432690396506	0.4429461970074329	0.43470156371328805	0.45119083030157775	3739395.1462581754	227.220.x
0136.2.4.3800	1.114517883599338	0.1392031570640396	1.2537210406633774	0.44081649603351014	0.4325676903050564	0.4490653017619639	3799438.481219113	186.220.x
0136.2.4.3862	0.9997636586427181	0.11161532287827834	1.1113789815209965	0.4403273508123092	0.43202994581748655	0.4486247558071319	3861007.6950863004	186.220.y
0136.2.4.3938	1.6586417705358159	0.9767561949984587	2.6353979655342745	0.43976367773797836	0.43142521494327113	0.4481021405326856	3938140.873797238	185.220.y
0136.2.4.4140	-0.015604984366158314	1.371583347838048	1.3559783634718896	0.5504196435574684	0.5506293545106615	0.5502099326042753	4140396.1228206754	169.220.y
0136.2.4.4212	1.1572873966098705	0.1590315679492993	1.3163189645591697	0.44128892598786695	0.4330050176284175	0.4495728343473165	4211196.904070675	214.220.y
0136.2.4.4358	1.0659030291843887	0.1131938426196311	1.1790968718040198	0.44252833688602744	0.4341961689652578	0.450860504806797	4358749.39430505	212.220.x
0136.2.4.4436	1.068139537141051	0.10030361989826342	1.1684431570393143	0.44300727107653126	0.43473758095142756	0.4512769612016349	4436416.630633175	212.220.y
0136.2.4.4506	1.4645754730406624	0.09618563543644551	1.5607611084771078	0.44089993001712235	0.4326148730932573	0.44918498694098746	4505310.063250363	199.220.y
0136.2.4.4578	1.0309785401766507	0.07879877333402105	1.1097773135106717	0.43944460618914005	0.4311302766192213	0.44775893575905884	4577560.4294613	199.220.x
0136.2.4.4658	1.5817548889244464	0.1968797953751762	1.7786346842996226	0.44423812880766206	0.4359510596218197	0.45252519799350444	4657287.602312863	226.220.x
0136.2.4.4740	1.9412919732534193	0.14729960187949906	2.0885915751329183	0.4429549244572532	0.43470401731192787	0.45120583160257854	4740448.002703488	226.220.y
0136.2.4.4818	1.191933027216943	0.16990104279347273	1.3618340700104157	0.4419389661370059	0.43371812930814	0.45015980296587177	4817123.41774255	213.220.y
0136.2.4.4906	2.0202751225469555	0.14356331228551988	2.1638384348324755	0.44409069987688365	0.43581980429559053	0.4523615954581767	4906616.215594113	213.220.x
0136.2.4.4990	1.7206008662398022	0.09922571380427708	1.8198265800440794	0.44066990862017297	0.43235055373932596	0.4489892635010199	4989089.970476925	184.220.x
0136.2.4.5076	1.8527780720394382	0.10519986375865563	1.9579779357980938	0.4405462249802242	0.4322102252020983	0.4488822247583501	5075988.774187863	184.220.y
0136.2.4.5158	1.863358186772445	0.12909180573482723	1.992449992507272	0.4396909189919334	0.4313541401148768	0.44802769786899	5158081.059344113	170.220.y
